AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,49.0,650.0,733.0,0.0,53.0,42.0,0.0,5.0,3.0,2.0,43.0,27.0,0.0,8.0,17.0,6.0,525.0,462.0,136.0,3215.0,2517.0,8493.0
25-29,20.0,220.0,284.0,2.0,34.0,36.0,0.0,2.0,2.0,1.0,32.0,38.0,0.0,16.0,14.0,6.0,589.0,555.0,59.0,2880.0,2135.0,6925.0
30-34,11.0,173.0,201.0,0.0,20.0,14.0,0.0,3.0,2.0,0.0,24.0,20.0,1.0,18.0,11.0,1.0,557.0,508.0,40.0,2248.0,1585.0,5437.0
35-39,13.0,135.0,182.0,1.0,17.0,11.0,0.0,4.0,6.0,1.0,30.0,15.0,0.0,9.0,12.0,5.0,474.0,517.0,36.0,2297.0,1390.0,5155.0
40-44,7.0,122.0,159.0,1.0,13.0,8.0,0.0,1.0,1.0,0.0,24.0,14.0,0.0,10.0,5.0,2.0,486.0,494.0,31.0,1919.0,1221.0,4518.0
45-49,4.0,133.0,168.0,1.0,13.0,8.0,0.0,1.0,0.0,0.0,14.0,11.0,0.0,20.0,10.0,1.0,622.0,561.0,29.0,1740.0,1276.0,4612.0
50-54,5.0,132.0,156.0,0.0,4.0,10.0,0.0,3.0,1.0,0.0,15.0,9.0,0.0,9.0,15.0,2.0,674.0,564.0,33.0,1835.0,1244.0,4711.0
55-59,6.0,127.0,166.0,1.0,12.0,5.0,0.0,2.0,1.0,0.0,15.0,18.0,0.0,12.0,12.0,1.0,816.0,713.0,31.0,1782.0,1278.0,4998.0
60-64,6.0,108.0,137.0,0.0,6.0,8.0,0.0,2.0,1.0,1.0,8.0,14.0,0.0,17.0,8.0,0.0,944.0,768.0,20.0,1654.0,1245.0,4947.0
65-OVER,30.0,282.0,227.0,1.0,12.0,14.0,0.0,3.0,1.0,0.0,18.0,15.0,0.0,16.0,20.0,3.0,3384.0,2581.0,35.0,3605.0,2371.0,12618.0
TOTAL,151.0,2082.0,2413.0,7.0,184.0,156.0,0.0,26.0,18.0,5.0,223.0,181.0,1.0,135.0,124.0,27.0,9071.0,7723.0,450.0,23175.0,16262.0,62414.0
