PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0001,0.00,12.76,0.00,0.00,0.00,15.47,3.960,12.25
0002,3.230,9.690,3.570,0.00,2.940,21.82,6.270,16.28
0007,5.560,8.060,1.470,0.00,0.00,22.02,11.36,17.86
0008,0.00,0.00,0.00,0.00,66.67,28.28,13.43,25.65
0009,0.00,13.33,3.570,0.00,0.00,25.29,0.00,19.38
0010,50.00,17.14,33.33,0.00,16.67,33.33,8.000,26.43
0011,0.00,21.51,2.700,0.00,0.00,32.13,4.170,28.39
0012,0.00,3.570,11.11,0.00,0.00,23.03,5.450,20.42
0013,0.00,50.00,0.00,0.00,0.00,30.77,4.550,29.19
0014,10.00,13.79,5.800,0.00,12.50,22.69,5.560,20.07
0015,11.11,6.320,3.170,0.00,12.50,22.91,10.14,18.78
0016,0.00,8.000,28.57,0.00,0.00,27.46,0.00,24.69
0017,0.00,14.02,0.00,0.00,0.00,24.38,10.94,21.67
0018,0.00,24.00,20.00,0.00,0.00,29.90,8.890,28.24
0019,25.00,15.45,5.260,0.00,11.11,21.75,8.930,19.19
0020,0.00,15.15,2.330,0.00,40.00,26.77,5.360,23.09
0021,0.00,23.81,0.00,0.00,0.00,27.89,9.090,25.99
0022,0.00,8.330,2.860,0.00,0.00,25.68,8.330,22.43
0023,0.00,12.82,2.170,0.00,20.00,26.81,8.110,23.94
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SS02A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.880,12.23,3.520,0.00,7.810,24.52,7.050,19.70
