PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0076,50.00,45.07,0.00,0.00,0.00,22.43,2.560,28.50
0077,0.00,23.18,0.00,0.00,0.00,28.23,9.430,25.04
0081,0.00,22.93,0.00,0.00,9.090,26.35,11.59,23.32
0082,14.29,21.52,0.00,100.0,10.00,32.33,9.020,24.48
0083,0.00,16.59,0.00,0.00,0.00,26.74,5.770,18.20
0085,100.0,19.92,0.00,0.00,0.00,33.01,12.12,25.05
1460,0.00,20.42,0.00,0.00,0.00,22.25,4.000,20.07
1593,0.00,15.00,0.00,50.00,25.00,22.64,0.00,20.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,15.00,21.15,0.00,40.00,9.680,27.91,8.430,22.87
