PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1B,20.00,21.92,0.00,0.00,0.00,27.34,11.76,25.72
1C,0.00,3.85,0.00,0.00,0.00,28.37,0.00,25.59
2,0.00,20.92,4.00,0.00,0.00,18.22,3.85,18.48
3A1,0.00,21.43,0.00,0.00,0.00,30.30,12.20,28.93
3C,20.00,14.95,3.57,0.00,0.00,29.12,3.96,23.99
4B,50.00,0.00,0.00,0.00,0.00,29.82,10.00,28.21
4D,0.00,27.59,5.26,0.00,0.00,27.96,7.61,26.05
5A,0.00,8.99,5.71,0.00,0.00,15.72,2.17,13.58
5B,20.00,8.11,5.26,0.00,0.00,18.51,5.08,16.39
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,12.50,18.66,3.95,0.00,0.00,25.26,5.67,22.32
