PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
FIRST PRESBYTERIAN,4.00,154.0,112.0,0.00,23.00,22.00,0.00,3.00,2.00,0.00,24.00,32.00,0.00,16.00,16.00,4.00,1503.0,1292.0,0.00,71.00,56.00,3334.0
JEA BUILDING,5.00,83.00,89.00,2.00,18.00,14.00,0.00,1.00,1.00,0.00,26.00,13.00,0.00,12.00,9.00,0.00,904.0,840.0,1.00,95.00,97.00,2210.0
CENTRAL CHURCH OF,1.00,66.00,73.00,0.00,4.00,12.00,0.00,1.00,2.00,0.00,9.00,10.00,0.00,9.00,16.00,0.00,854.0,766.0,0.00,91.00,52.00,1966.0
GRACE UNITED,0.00,67.00,58.00,0.00,10.00,11.00,0.00,0.00,0.00,0.00,16.00,9.00,0.00,16.00,13.00,3.00,664.0,540.0,0.00,141.0,108.0,1656.0
IMMANUEL BAPTIST,2.00,41.00,36.00,0.00,3.00,14.00,0.00,0.00,1.00,0.00,12.00,11.00,0.00,11.00,8.00,0.00,199.0,170.0,0.00,136.0,139.0,783.0
ST. THOMAS EPISCOPAL,0.00,26.00,23.00,0.00,2.00,5.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,3.00,4.00,0.00,533.0,431.0,0.00,3.00,6.00,1041.0
ISLE OF HOPE BAPTIST,0.00,53.00,43.00,0.00,6.00,10.00,0.00,0.00,0.00,0.00,9.00,4.00,0.00,10.00,5.00,2.00,897.0,831.0,0.00,24.00,16.00,1910.0
THE SANCTUARY,0.00,48.00,55.00,0.00,11.00,6.00,0.00,0.00,0.00,0.00,10.00,11.00,0.00,12.00,9.00,1.00,522.0,414.0,0.00,130.0,110.0,1339.0
ST LUKE CHURCH,2.00,55.00,48.00,0.00,10.00,9.00,0.00,0.00,0.00,1.00,11.00,9.00,0.00,9.00,11.00,0.00,677.0,579.0,0.00,121.0,105.0,1647.0
FERGUSON AVE BAPTIST,4.00,94.00,91.00,0.00,11.00,10.00,0.00,4.00,1.00,0.00,19.00,20.00,0.00,7.00,8.00,0.00,1177.0,1062.0,0.00,165.0,134.0,2807.0
ISLANDS CHRISTIAN CH,3.00,112.0,89.00,0.00,21.00,18.00,0.00,0.00,1.00,0.00,13.00,15.00,0.00,26.00,28.00,1.00,1481.0,1223.0,0.00,74.00,48.00,3153.0
BLACKSHEAR,0.00,67.00,81.00,0.00,20.00,17.00,0.00,4.00,5.00,0.00,19.00,16.00,0.00,14.00,2.00,1.00,374.0,363.0,2.00,431.0,341.0,1757.0
W W LAW CENTER,0.00,53.00,73.00,0.00,12.00,14.00,0.00,3.00,2.00,0.00,17.00,11.00,0.00,5.00,4.00,1.00,335.0,382.0,0.00,383.0,391.0,1686.0
FELLOWSHIP OF LOVE,3.00,84.00,116.0,0.00,22.00,13.00,0.00,5.00,1.00,0.00,12.00,18.00,0.00,4.00,5.00,0.00,295.0,245.0,2.00,1254.0,1116.0,3195.0
HOLY SPIRIT LUTHERAN,7.00,77.00,100.0,0.00,19.00,21.00,0.00,1.00,1.00,0.00,15.00,19.00,0.00,4.00,6.00,2.00,380.0,343.0,0.00,609.0,594.0,2198.0
ELI WHITNEY COMPLEX,1.00,38.00,39.00,0.00,4.00,7.00,0.00,0.00,1.00,0.00,2.00,3.00,0.00,1.00,0.00,1.00,95.00,95.00,0.00,277.0,215.0,779.0
CHRIST COMMUNITY,3.00,81.00,80.00,0.00,13.00,16.00,0.00,3.00,1.00,0.00,12.00,11.00,0.00,2.00,4.00,0.00,373.0,353.0,2.00,1061.0,748.0,2763.0
SALVATION ARMY,1.00,106.0,110.0,0.00,29.00,21.00,0.00,1.00,2.00,0.00,23.00,22.00,0.00,9.00,5.00,1.00,487.0,438.0,7.00,1234.0,1029.0,3525.0
STILLWELL TOWERS,5.00,62.00,74.00,0.00,9.00,11.00,0.00,0.00,3.00,0.00,8.00,5.00,0.00,9.00,6.00,0.00,244.0,213.0,1.00,728.0,554.0,1932.0
WILLIAMS COURT APTS,2.00,84.00,100.0,1.00,20.00,17.00,0.00,2.00,2.00,0.00,26.00,29.00,0.00,10.00,10.00,0.00,415.0,449.0,0.00,314.0,311.0,1792.0
OLD COURTHOUSE,1.00,24.00,29.00,0.00,3.00,5.00,0.00,0.00,1.00,0.00,7.00,3.00,0.00,5.00,2.00,0.00,196.0,222.0,0.00,7.00,8.00,513.0
ROSE OF SHARON,1.00,81.00,79.00,0.00,8.00,6.00,0.00,1.00,2.00,0.00,13.00,14.00,0.00,7.00,8.00,3.00,676.0,637.0,0.00,86.00,94.00,1716.0
SAVANNAH HIGH SCHOOL,0.00,28.00,28.00,0.00,16.00,4.00,0.00,0.00,1.00,0.00,7.00,3.00,0.00,2.00,2.00,1.00,73.00,84.00,1.00,571.0,373.0,1194.0
FIRST AFRICAN BAPTIST,0.00,46.00,47.00,0.00,13.00,5.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00,3.00,8.00,0.00,79.00,67.00,1.00,738.0,580.0,1595.0
ALDERSGATE YOUTH,1.00,74.00,94.00,1.00,20.00,15.00,0.00,2.00,1.00,0.00,18.00,8.00,0.00,13.00,10.00,0.00,441.0,354.0,1.00,600.0,477.0,2130.0
JENKINS HIGH SCHOOL,1.00,35.00,42.00,0.00,7.00,8.00,0.00,0.00,1.00,0.00,7.00,6.00,0.00,3.00,3.00,1.00,285.0,232.0,0.00,313.0,259.0,1203.0
COKESBURY METHODIST,1.00,9.00,9.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,3.00,4.00,1.00,269.0,239.0,1.00,35.00,42.00,627.0
BIBLE BAPTIST CHURCH,1.00,79.00,76.00,0.00,15.00,8.00,0.00,1.00,2.00,0.00,15.00,6.00,0.00,6.00,12.00,0.00,215.0,230.0,1.00,1098.0,861.0,2626.0
SOUTHSIDE BAPTIST CH,2.00,48.00,38.00,0.00,7.00,7.00,0.00,0.00,1.00,0.00,3.00,3.00,0.00,1.00,3.00,0.00,186.0,161.0,0.00,524.0,433.0,1417.0
THUNDERBOLT MUN,0.00,66.00,55.00,0.00,9.00,6.00,0.00,0.00,4.00,0.00,13.00,10.00,0.00,9.00,15.00,1.00,533.0,482.0,0.00,286.0,191.0,1680.0
NEW COV 7 DAY ADV CH,5.00,74.00,105.0,0.00,38.00,18.00,0.00,3.00,5.00,1.00,22.00,13.00,0.00,13.00,12.00,0.00,478.0,426.0,1.00,1077.0,785.0,3076.0
OGLETHORPE CHARTER,4.00,67.00,73.00,0.00,13.00,7.00,0.00,2.00,2.00,0.00,14.00,7.00,0.00,7.00,4.00,0.00,281.0,278.0,2.00,846.0,728.0,2335.0
ELI WHITNEY COMPLEX,2.00,12.00,19.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,200.0,178.0,0.00,146.0,125.0,694.0
FRANK MURRAY,1.00,101.0,104.0,0.00,15.00,18.00,0.00,1.00,3.00,0.00,34.00,13.00,1.00,39.00,53.00,1.00,940.0,826.0,0.00,120.0,103.0,2373.0
LIGHTHOUSE BAPTIST,0.00,69.00,65.00,0.00,9.00,6.00,0.00,4.00,1.00,0.00,8.00,8.00,0.00,17.00,12.00,1.00,1095.0,983.0,0.00,27.00,35.00,2340.0
