AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.20,0.00,0.00,0.00,10.28,3.18,8.12
25-29,0.00,3.75,6.67,0.00,0.00,10.18,6.93,9.02
30-34,0.00,1.32,0.00,0.00,16.67,13.37,6.36,11.31
35-39,0.00,0.00,0.00,50.00,0.00,19.47,7.77,16.65
40-44,0.00,5.88,0.00,0.00,0.00,26.49,14.43,23.84
45-49,0.00,18.87,0.00,0.00,0.00,25.65,11.76,23.76
50-54,0.00,17.44,0.00,0.00,50.00,29.67,5.48,26.46
55-59,0.00,13.33,0.00,0.00,0.00,33.71,7.78,29.29
60-64,0.00,21.18,0.00,0.00,0.00,37.61,9.23,33.91
65-OVER,0.00,25.93,50.00,0.00,0.00,44.82,18.30,41.52
TOTAL,0.00,13.89,4.23,9.09,4.65,28.81,9.32,25.47
