PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
101,30.15,26.60,0.00,27.86
102,13.11,13.87,5.260,13.31
103,17.76,22.14,12.50,20.25
104,18.01,20.39,0.00,19.22
105,19.39,28.07,0.00,24.14
106,9.260,9.760,0.00,9.410
107,35.85,33.66,0.00,34.51
108,21.92,29.87,0.00,26.45
109,18.73,21.28,0.00,19.83
111,15.73,17.59,0.00,16.56
112,12.04,17.81,0.00,14.70
114,15.71,21.89,0.00,18.96
115,14.81,17.22,0.00,16.09
201,15.76,19.83,4.170,17.96
202,15.85,15.78,1.540,15.59
203,17.37,25.49,6.670,21.58
204,24.83,27.44,0.00,25.98
207,16.30,19.12,0.00,17.61
208,17.08,18.52,2.700,17.74
210,21.57,23.71,8.700,22.69
301,40.65,44.25,0.00,42.47
302,13.40,11.69,0.00,12.10
303,45.22,42.88,60.00,43.95
304,39.27,40.50,0.00,39.80
305,52.29,52.40,0.00,52.35
306,16.92,19.15,0.00,18.19
307,39.13,37.24,16.67,38.05
308,12.46,14.66,0.00,13.56
309,22.91,28.52,12.50,25.90
310,22.16,24.51,4.760,23.34
401,26.03,27.32,0.00,26.55
402,11.76,14.83,0.00,13.43
404,19.61,20.90,8.700,20.22
405,27.28,28.92,6.900,28.03
406,29.49,30.35,20.83,29.90
501,18.12,21.70,2.780,20.01
502,18.07,22.15,0.00,20.11
503,20.56,23.29,0.00,21.94
504,15.88,16.02,0.00,15.86
506,15.82,15.47,0.00,15.31
507,13.02,17.74,0.00,15.57
509,22.02,26.82,0.00,24.58
601,13.80,16.31,0.00,15.09
603,24.62,26.58,5.560,25.51
604,16.73,18.47,16.67,17.73
605,18.42,20.15,0.00,19.21
607,24.37,29.79,0.00,27.21
608,21.51,22.21,0.00,21.86
701,37.68,39.21,25.00,38.47
702,22.88,25.80,20.00,24.41
703,18.06,18.81,3.450,18.39
705,31.03,30.28,20.00,30.57
706,29.64,29.69,12.50,29.62
707,12.93,14.71,10.00,13.93
708,25.66,35.67,0.00,30.74
709,28.84,26.67,0.00,27.52
801,23.33,28.10,0.00,25.46
801B,33.77,30.83,0.00,32.07
802,19.45,18.66,7.140,18.98
803,0.940,1.120,0.00,1.030
804,18.06,19.61,0.00,18.74
804H,25.95,24.00,11.11,24.88
805,25.61,27.67,25.00,26.76
806,26.10,25.62,0.00,25.69
807,19.21,20.97,0.00,19.94
808,24.26,23.93,11.11,24.03
809,27.27,30.91,0.00,29.17
810,33.14,29.83,0.00,31.43
88888,0.00,0.00,0.00,0.00
99999,2.960,5.600,0.00,4.140
TOTAL,21.89,23.41,3.730,22.59
