AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.29,0.00,0.00,20.00,8.72,1.72,8.42
25-29,0.00,13.02,0.00,0.00,0.00,13.06,4.00,12.39
30-34,0.00,14.62,0.00,0.00,0.00,19.82,0.00,16.56
35-39,0.00,16.84,0.00,0.00,33.33,16.43,14.29,16.63
40-44,0.00,17.13,0.00,0.00,0.00,19.32,0.00,17.49
45-49,0.00,30.48,0.00,0.00,0.00,27.41,31.25,28.42
50-54,0.00,38.79,0.00,0.00,0.00,33.55,0.00,34.40
55-59,0.00,36.10,0.00,0.00,33.33,36.14,23.53,35.66
60-64,0.00,46.72,100.0,0.00,0.00,41.51,8.33,42.86
65-OVER,25.00,50.31,0.00,0.00,0.00,46.27,18.18,46.83
TOTAL,7.14,29.99,10.00,0.00,15.00,31.33,8.77,29.80
