PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COLBERT,0.00,14.09,0.00,0.00,0.00,24.47,6.23,20.97
COLLINS,0.00,0.00,0.00,0.00,0.00,25.97,13.04,24.39
COMER,5.56,16.49,0.00,0.00,40.00,25.06,12.16,21.83
DANIELSVILLE,15.38,21.15,0.00,0.00,0.00,20.23,4.11,18.68
FORK,20.00,16.25,0.00,0.00,50.00,23.22,10.87,21.08
HARRISON,20.00,0.00,0.00,0.00,0.00,31.39,7.69,28.93
HULL,0.00,12.26,10.31,0.00,9.68,19.92,7.64,16.90
ILA,14.29,9.52,8.33,0.00,0.00,19.40,12.28,18.52
MILL,0.00,9.09,0.00,0.00,0.00,24.64,9.77,22.96
PAOLI,0.00,0.00,0.00,0.00,0.00,33.49,25.00,31.51
PITTMAN,0.00,20.29,0.00,0.00,11.11,24.77,10.00,22.87
POCA,0.00,30.95,0.00,0.00,33.33,17.45,4.55,16.62
TOTAL,5.41,14.49,5.24,0.00,10.98,22.54,8.22,20.21
