PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,13.30,9.520,0.00,7.690,13.92,4.070,13.18
02,25.00,16.54,3.700,0.00,0.00,15.59,0.930,14.44
03,0.00,12.65,4.560,0.00,5.130,19.86,3.980,16.65
04,0.00,16.45,0.00,0.00,0.00,16.99,6.430,16.04
05,0.00,19.74,4.760,0.00,18.18,17.10,5.670,16.42
06,10.00,16.97,5.000,0.00,17.86,15.11,6.040,14.64
07,0.00,11.11,0.00,0.00,16.67,18.34,3.880,17.01
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.170,14.91,4.360,0.00,10.09,16.84,4.700,15.51
