PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,0.00,15.32,0.00,0.00,12.50,21.60,6.250,16.79
10,0.00,27.27,0.00,0.00,40.00,21.78,11.76,21.50
11,0.00,4.170,0.00,0.00,0.00,34.12,8.700,31.08
12,0.00,24.22,0.00,0.00,18.18,20.02,3.800,19.22
14,0.00,13.33,0.00,0.00,0.00,16.10,0.00,14.49
15,0.00,17.65,0.00,0.00,22.22,33.52,11.11,30.68
16,0.00,19.78,0.00,0.00,0.00,20.59,5.260,19.01
2,28.57,12.60,20.00,0.00,12.50,29.70,9.520,25.52
3,0.00,17.29,0.00,0.00,28.57,28.68,9.380,25.82
4,0.00,16.79,0.00,100.0,33.33,23.49,10.00,21.83
5,0.00,39.02,0.00,0.00,0.00,33.93,8.700,32.88
6,0.00,14.97,0.00,0.00,25.00,20.31,5.480,18.29
7,33.33,6.060,0.00,0.00,0.00,23.82,13.64,21.64
8,0.00,11.11,0.00,0.00,0.00,21.53,0.00,17.12
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,0.00,24.64,0.00,0.00,33.33,18.35,7.690,20.03
TOTAL,11.54,16.43,1.560,20.00,18.84,24.96,6.680,21.80
