AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.73,2.94,0.00,0.00,5.86,2.76,4.55
25-29,0.00,1.22,0.00,0.00,0.00,5.11,1.36,3.28
30-34,0.00,2.65,0.00,0.00,0.00,6.89,4.23,5.24
35-39,16.67,7.01,4.00,0.00,0.00,10.94,2.86,9.11
40-44,0.00,5.80,14.29,0.00,0.00,13.57,6.06,10.83
45-49,0.00,11.33,18.18,0.00,0.00,15.00,5.22,13.23
50-54,25.00,12.87,0.00,0.00,0.00,18.69,4.21,16.16
55-59,0.00,13.45,0.00,50.00,33.33,22.27,1.10,18.70
60-64,0.00,23.48,9.09,0.00,0.00,27.06,11.27,25.25
65-OVER,38.46,29.60,7.69,0.00,30.77,34.96,7.89,32.73
TOTAL,7.92,12.87,5.10,5.00,6.90,20.44,4.19,17.05
