AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,15.0,734.0,907.0,0.0,136.0,110.0,0.0,21.0,16.0,1.0,201.0,227.0,2.0,149.0,159.0,13.0,3085.0,2980.0,7.0,917.0,903.0,10583.0
25-29,7.0,521.0,499.0,0.0,112.0,70.0,0.0,16.0,8.0,2.0,181.0,143.0,2.0,146.0,114.0,7.0,3038.0,2692.0,7.0,781.0,626.0,8972.0
30-34,3.0,573.0,591.0,0.0,100.0,62.0,0.0,11.0,6.0,0.0,213.0,150.0,0.0,147.0,112.0,6.0,3189.0,2857.0,1.0,890.0,593.0,9504.0
35-39,3.0,543.0,509.0,0.0,97.0,67.0,0.0,9.0,7.0,0.0,168.0,124.0,1.0,137.0,83.0,2.0,3364.0,2861.0,1.0,1009.0,673.0,9658.0
40-44,2.0,451.0,468.0,0.0,67.0,62.0,0.0,9.0,12.0,0.0,146.0,113.0,0.0,128.0,111.0,6.0,3021.0,2594.0,2.0,883.0,670.0,8745.0
45-49,3.0,413.0,455.0,0.0,63.0,40.0,0.0,12.0,4.0,0.0,135.0,90.0,1.0,139.0,107.0,1.0,3310.0,3084.0,0.0,943.0,733.0,9533.0
50-54,2.0,365.0,381.0,0.0,38.0,39.0,0.0,5.0,5.0,0.0,134.0,90.0,0.0,127.0,73.0,1.0,3178.0,2800.0,1.0,904.0,729.0,8872.0
55-59,5.0,273.0,314.0,0.0,48.0,33.0,0.0,2.0,6.0,0.0,91.0,91.0,0.0,123.0,100.0,1.0,3341.0,3005.0,0.0,775.0,664.0,8872.0
60-64,1.0,254.0,234.0,0.0,52.0,45.0,0.0,5.0,6.0,0.0,73.0,63.0,0.0,125.0,80.0,2.0,3182.0,2754.0,1.0,569.0,502.0,7948.0
65-OVER,6.0,571.0,447.0,0.0,83.0,93.0,0.0,6.0,7.0,0.0,81.0,79.0,0.0,289.0,260.0,2.0,7386.0,6655.0,0.0,1028.0,791.0,17784.0
TOTAL,47.0,4698.0,4805.0,0.0,796.0,621.0,0.0,96.0,77.0,3.0,1423.0,1170.0,6.0,1510.0,1199.0,41.0,36094.0,32282.0,20.0,8699.0,6884.0,100471.0
