PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
TARBORO,50.00,19.14,0.00,0.00,0.00,16.69,7.20,15.78
WAVERLY,0.00,23.79,18.18,0.00,0.00,17.02,16.56,18.13
WOODBINE,16.67,23.05,0.00,0.00,16.67,22.47,10.17,20.57
BROWNTOWN,0.00,18.75,0.00,0.00,0.00,10.92,7.64,10.43
HARRIETTS BLUFF,0.00,13.76,6.67,0.00,7.14,19.39,5.98,16.33
WEST KINGSLAND,15.00,7.21,1.75,0.00,7.69,13.23,3.88,10.21
NORTH KINGSLAND,11.11,17.81,11.76,0.00,9.68,13.76,5.31,13.11
KINGSLAND,3.85,10.35,2.70,0.00,2.86,12.46,3.96,9.77
EAST KINGSLAND,18.75,13.61,5.70,7.14,6.74,14.44,8.76,12.77
NORTH ST MARYS,0.00,6.15,2.27,0.00,3.03,11.18,2.43,7.18
MARY LEE CLARK,6.38,12.93,2.22,0.00,10.00,13.56,6.45,11.33
SOUTH ST MARYS,16.67,22.54,3.03,0.00,7.69,28.00,11.08,23.56
MUSH BLUFF,8.70,11.98,10.00,0.00,9.30,17.06,4.45,13.43
WEST SAINT MARYS,39.13,18.79,7.32,0.00,11.54,28.95,16.70,25.95
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,14.42,14.92,5.24,2.00,7.61,17.56,7.33,14.65
