PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SCOTTSBORO,0.00,18.73,0.00,0.00,0.00,16.54,5.77,16.43
NORTH BALDWIN,7.02,26.81,7.41,0.00,0.00,25.35,8.46,24.29
WEST BALDWIN,16.67,23.94,0.00,0.00,0.00,24.34,4.41,23.14
EAST HARDWICK,25.00,11.69,0.00,0.00,12.50,16.14,0.00,11.94
WEST HARDWICK,0.00,20.20,22.22,0.00,0.00,19.14,4.17,19.29
COOPERS,0.00,22.55,20.00,0.00,0.00,23.25,4.92,22.17
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SOUTH MILLEDGEVILLE,5.56,18.53,16.67,0.00,0.00,17.65,3.85,17.30
CITY HALL ANNEX,0.00,13.88,0.00,0.00,0.00,16.95,1.89,14.13
BODDIE,25.00,10.98,0.00,0.00,0.00,14.78,0.00,11.24
COURTHOUSE,0.00,22.12,0.00,0.00,33.33,15.58,0.00,15.72
FIRE DEPT,4.17,22.68,10.00,0.00,10.00,17.98,10.42,20.11
NORTH MILLEDGEVILLE,17.65,23.21,6.67,20.00,11.11,29.23,12.70,26.44
MERIWEATHER,0.00,27.15,11.54,0.00,6.25,25.76,18.27,25.32
EAST BALDWIN,0.00,19.19,10.00,0.00,0.00,22.76,7.30,20.68
TOTAL,7.81,19.57,8.72,3.70,4.81,23.03,6.78,20.61
