PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,5.260,15.52,4.000,0.00,8.330,16.64,4.620,14.89
10,0.00,20.77,10.00,33.33,5.560,14.70,9.440,14.44
2,6.670,16.83,4.760,0.00,22.22,14.37,4.310,13.38
3,0.00,14.89,17.39,0.00,0.00,10.98,3.720,10.58
4,2.940,10.47,5.080,33.33,7.140,11.71,6.640,10.24
5,4.410,11.23,1.120,0.00,6.980,8.900,2.420,7.900
6,4.550,22.70,15.79,0.00,13.64,19.33,10.51,18.47
7,2.630,20.93,11.25,12.50,2.270,13.73,10.33,13.66
8,1.590,20.66,5.930,12.50,7.890,13.33,7.880,12.82
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,5.710,9.840,4.210,0.00,5.880,8.830,4.360,8.150
TOTAL,3.440,15.25,6.350,7.020,6.840,13.48,6.540,12.52
