AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21,12.84,0.0,16.54,9.84,10.71
25-29,0.0,16.67,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,8.82,0.0,11.2,4.55,7.69
30-34,0.0,36.36,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,9.35,0.0,12.96,11.11,10.28
35-39,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76,6.98,0.0,23.08,16.85,14.56
40-44,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,17.28,0.0,34.09,16.67,18.28
45-49,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.42,19.53,0.0,40.82,21.92,24.6
50-54,0.0,14.29,6.25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,24.32,0.0,40.68,30.63,28.4
55-59,0.0,22.22,14.29,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.56,22.75,0.0,43.18,30.25,28.96
60-64,0.0,16.67,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,32.0,0.0,58.22,41.41,39.65
65-OVER,0.0,17.86,18.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,38.27,42.28,0.0,51.24,44.96,42.29
TOTAL,0.0,16.78,10.16,0.0,11.11,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,12.5,0.0,0.0,24.36,25.22,0.0,36.44,25.38,26.56
