PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1258,7.370,15.35,6.250,0.00,8.430,13.30,6.420,12.86
1259,6.250,16.12,3.640,0.00,21.43,17.55,4.680,15.13
1260,7.140,29.42,5.360,0.00,10.26,17.51,10.32,18.21
1270,3.850,8.160,6.560,0.00,4.350,5.800,5.120,7.360
1271,7.690,24.82,3.700,0.00,8.110,19.37,12.99,19.12
1272,0.00,15.99,1.640,0.00,14.63,19.20,8.820,16.77
1273,4.550,13.99,3.550,0.00,0.00,15.84,6.880,13.51
1274,0.00,17.31,3.570,0.00,10.53,21.64,5.140,17.64
1275,0.00,14.15,4.710,16.67,6.670,11.14,7.440,12.30
1276,5.260,15.36,4.000,0.00,9.380,13.53,8.570,13.20
729,0.00,13.23,5.930,0.00,5.630,10.64,6.190,11.71
730,0.00,8.990,2.940,0.00,11.49,17.36,4.750,11.37
731,3.120,17.85,5.260,0.00,7.690,17.62,9.200,16.27
732,0.00,13.05,2.410,0.00,0.00,11.02,5.980,11.56
733,2.860,12.81,6.860,0.00,8.890,15.48,7.640,12.93
734,0.00,12.28,1.350,0.00,13.33,19.06,5.610,15.41
735,12.00,12.64,6.780,50.00,4.350,15.59,7.220,13.72
736N,1.720,17.88,8.650,0.00,8.820,14.97,14.14,15.86
736S,5.190,17.35,6.940,40.00,10.29,18.97,9.660,16.55
737,5.260,15.67,5.710,0.00,1.720,13.98,10.57,13.88
738,14.29,13.27,1.490,0.00,4.350,21.15,2.080,16.43
739,7.950,24.40,5.880,0.00,15.15,17.49,13.04,19.22
740,10.53,22.09,11.59,0.00,14.29,27.75,17.32,23.88
784,4.350,24.21,5.880,75.00,16.67,15.34,13.92,19.51
785,0.00,16.47,6.170,0.00,6.350,15.06,10.90,15.18
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,1.590,0.00,0.00,0.00,0.00,0.00,0.880
TOTAL,4.490,15.40,5.070,6.480,8.830,16.86,8.520,14.85
