AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,4.30,4.17,2.36
25-29,0.00,1.43,0.00,0.00,0.00,4.44,0.00,2.94
30-34,0.00,6.02,0.00,0.00,0.00,7.58,0.00,6.33
35-39,0.00,10.67,0.00,0.00,50.00,6.25,0.00,8.75
40-44,0.00,9.84,0.00,0.00,0.00,12.82,0.00,11.03
45-49,0.00,14.52,0.00,0.00,0.00,15.46,0.00,14.20
50-54,0.00,8.14,0.00,0.00,0.00,18.87,33.33,14.21
55-59,0.00,14.78,0.00,0.00,0.00,20.91,20.00,17.83
60-64,0.00,34.41,0.00,0.00,0.00,35.00,14.29,33.83
65-OVER,0.00,33.64,0.00,0.00,0.00,33.53,16.67,33.04
TOTAL,0.00,16.65,0.00,0.00,16.67,20.16,8.86,18.03
