PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,1.000
88888,0.00,2.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.000,4.000,0.00,4.000,9.000,24.00
99999,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,8.000,5.000,0.00,6.000,11.00,32.00
ANNX,4.000,163.0,192.0,1.000,20.00,17.00,0.00,4.000,0.00,1.000,63.00,43.00,0.00,45.00,25.00,2.000,1593.0,1383.0,1.000,422.0,334.0,4313.0
BMS,6.000,362.0,451.0,0.00,47.00,35.00,1.000,2.000,4.000,0.00,93.00,75.00,0.00,112.0,65.00,1.000,3065.0,2868.0,1.000,754.0,632.0,8574.0
CENT,5.000,269.0,306.0,0.00,36.00,44.00,0.00,5.000,5.000,0.00,87.00,65.00,1.000,98.00,65.00,5.000,2430.0,2136.0,4.000,1002.0,680.0,7243.0
CGTC,1.000,179.0,182.0,0.00,24.00,22.00,0.00,0.00,0.00,0.00,45.00,42.00,0.00,50.00,29.00,3.000,1459.0,1341.0,0.00,475.0,390.0,4242.0
FMMS,5.000,369.0,364.0,2.000,55.00,51.00,0.00,7.000,4.000,1.000,129.0,80.00,0.00,127.0,102.0,5.000,2582.0,2343.0,3.000,1293.0,997.0,8519.0
HAFS,1.000,22.00,30.00,0.00,3.000,4.000,0.00,1.000,2.000,0.00,15.00,10.00,0.00,3.000,3.000,1.000,601.0,591.0,0.00,153.0,124.0,1564.0
HCTC,6.000,299.0,335.0,1.000,55.00,32.00,0.00,4.000,2.000,0.00,83.00,61.00,0.00,55.00,38.00,3.000,1940.0,1628.0,4.000,1142.0,754.0,6442.0
HEFS,0.00,20.00,33.00,0.00,2.000,4.000,0.00,2.000,0.00,0.00,2.000,7.000,0.00,4.000,0.00,0.00,367.0,362.0,0.00,229.0,178.0,1210.0
HHPC,11.00,349.0,374.0,0.00,65.00,41.00,0.00,4.000,1.000,0.00,131.0,79.00,0.00,52.00,33.00,3.000,2582.0,2214.0,12.00,2034.0,1302.0,9287.0
MCMS,7.000,414.0,417.0,0.00,68.00,39.00,0.00,9.000,7.000,0.00,111.0,83.00,0.00,164.0,160.0,4.000,2609.0,2461.0,1.000,1039.0,791.0,8384.0
NSES,2.000,84.00,68.00,0.00,12.00,4.000,0.00,1.000,1.000,0.00,25.00,20.00,0.00,11.00,5.000,1.000,816.0,763.0,0.00,283.0,229.0,2325.0
RECR,13.00,431.0,482.0,1.000,66.00,28.00,0.00,7.000,6.000,0.00,114.0,79.00,1.000,52.00,31.00,2.000,1149.0,992.0,32.00,3381.0,2159.0,9026.0
ROZR,6.000,258.0,283.0,0.00,36.00,28.00,0.00,5.000,6.000,0.00,71.00,67.00,0.00,74.00,53.00,5.000,4259.0,3692.0,2.000,2035.0,1351.0,12231.0
TMS,6.000,245.0,256.0,0.00,29.00,21.00,0.00,3.000,4.000,0.00,83.00,59.00,0.00,62.00,61.00,3.000,1366.0,1048.0,2.000,1300.0,729.0,5277.0
TWPK,4.000,133.0,161.0,0.00,21.00,26.00,0.00,1.000,3.000,0.00,54.00,32.00,0.00,37.00,18.00,1.000,1431.0,1345.0,0.00,648.0,466.0,4381.0
VHS,1.000,204.0,194.0,1.000,25.00,14.00,1.000,4.000,1.000,0.00,63.00,40.00,0.00,48.00,29.00,3.000,1833.0,1801.0,1.000,501.0,402.0,5166.0
TOTAL,78.00,3804.0,4130.0,6.000,564.0,410.0,2.000,59.00,46.00,2.000,1170.0,842.0,2.000,994.0,717.0,42.00,30093.0,26978.0,63.00,16701.0,11538.0,98241.0
