AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.30,0.00,0.00,0.00,4.17,0.00,2.48
25-29,0.00,6.90,0.00,0.00,0.00,5.77,0.00,6.19
30-34,0.00,15.79,0.00,0.00,0.00,4.44,20.00,10.11
35-39,0.00,4.65,0.00,0.00,0.00,9.80,0.00,6.93
40-44,0.00,12.24,0.00,0.00,0.00,16.39,0.00,13.91
45-49,0.00,15.38,0.00,0.00,0.00,22.73,0.00,18.85
50-54,0.00,18.06,0.00,0.00,0.00,16.05,0.00,16.35
55-59,0.00,27.27,0.00,0.00,0.00,34.29,33.33,30.77
60-64,0.00,30.00,100.0,0.00,0.00,27.38,0.00,28.85
65-OVER,0.00,25.97,0.00,0.00,0.00,31.95,0.00,29.40
TOTAL,0.00,17.37,16.67,0.00,0.00,21.26,5.56,19.04
