PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
RIDDLEVILLE,0.00,19.27,0.00,0.00,0.00,26.18,4.35,22.80
WARTHEN,0.00,38.01,0.00,0.00,0.00,36.10,11.43,35.55
TENNILLE,0.00,19.90,0.00,0.00,0.00,23.86,6.31,20.64
OCONEE,0.00,40.27,0.00,0.00,0.00,38.26,0.00,38.18
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HARRISON,0.00,26.60,8.33,0.00,0.00,26.61,2.56,25.27
DAVISBORO,0.00,24.65,0.00,0.00,0.00,23.68,0.00,23.16
SANDERSVILLE,0.00,29.85,0.00,0.00,20.00,36.03,7.20,31.24
DEEPSTEP,0.00,42.59,0.00,0.00,0.00,34.73,5.56,35.23
TOTAL,0.00,27.67,2.70,0.00,12.12,31.75,6.19,28.50
