PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
RICEBORO YOUTH,0.00,30.21,0.00,0.00,0.00,32.91,10.77,29.29
LYMAN HALL SCHOOL,8.06,18.72,4.68,0.00,4.40,12.01,3.38,13.61
LEWIS FRASIER SCHOOL,12.50,19.36,5.71,0.00,3.41,24.20,5.69,17.88
MEMORIAL DR. EAST,0.00,13.68,2.01,0.00,6.98,14.19,4.12,11.54
BUTTON GWINNETT,0.00,0.85,0.79,0.00,0.00,0.52,0.15,0.52
TOWN OF ALLENHURST,8.00,22.55,4.48,0.00,12.50,21.42,6.93,19.04
HINESVILLE,5.26,16.88,9.00,0.00,13.64,29.20,3.38,19.44
LIBERTY COUNTY,3.23,26.94,17.46,25.00,5.26,17.72,8.98,20.58
WALTHOURVILLE,2.04,19.23,1.68,0.00,5.63,10.64,5.49,13.13
FLEMING WEST,0.00,28.09,0.00,0.00,0.00,21.43,8.33,24.15
FLEMING EAST,11.11,22.16,2.38,0.00,19.23,20.20,8.25,18.83
GUM BRANCH,5.88,14.25,4.09,0.00,0.00,19.98,2.38,13.93
HINESVILLE LODGE 271,6.67,18.20,5.29,0.00,3.57,14.68,2.02,13.87
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,6.02,19.35,4.30,1.92,5.63,17.81,4.40,15.54
