AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.56,0.00,0.00,9.09,6.36,3.61,5.86
25-29,14.29,5.18,0.00,0.00,0.00,4.93,1.41,4.78
30-34,0.00,9.45,0.00,0.00,0.00,7.09,7.50,7.55
35-39,0.00,13.57,0.00,0.00,0.00,8.61,2.00,9.50
40-44,0.00,15.69,0.00,0.00,0.00,12.40,2.50,12.79
45-49,11.11,19.67,33.33,0.00,14.29,17.28,4.35,17.52
50-54,0.00,30.24,0.00,0.00,33.33,19.37,5.41,21.65
55-59,0.00,31.09,16.67,0.00,20.00,25.26,2.38,26.11
60-64,0.00,38.83,25.00,0.00,0.00,30.36,2.94,31.96
65-OVER,5.26,45.65,9.09,0.00,0.00,41.29,6.67,41.36
TOTAL,4.05,24.52,6.12,0.00,7.69,20.86,3.83,21.01
