PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BLACKSTOCK,0.00,11.46,7.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,13.45,14.35,0.00,12.50,0.00,13.09
BOYNTON,0.00,4.44,5.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.33,0.00,0.00,12.49,15.57,0.00,11.63,13.16,12.40
CATOOSA KEITH,0.00,5.11,6.94,0.00,0.00,16.67,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,18.10,20.08,0.00,16.67,9.09,17.15
CHAMBERS,50.00,7.27,10.27,0.00,16.67,0.00,0.00,0.00,0.00,0.00,22.22,33.33,0.00,0.00,0.00,25.00,16.21,19.50,0.00,12.50,22.22,16.80
FT OGLETHORPE,0.00,2.24,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,8.00,7.14,0.00,10.19,12.40,0.00,3.33,2.08,9.31
GRAYSVILLE,0.00,3.56,4.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,22.22,0.00,6.25,0.00,0.00,10.18,10.38,0.00,7.14,2.70,9.12
LAKEVIEW,0.00,2.16,1.45,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.79,11.62,0.00,4.76,0.00,7.90
POPLAR SPRINGS,0.00,6.99,7.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,13.33,0.00,0.00,50.00,20.00,12.87,15.42,0.00,21.05,9.52,13.05
RINGGOLD,0.00,5.03,6.40,0.00,0.00,6.25,0.00,20.00,0.00,0.00,8.82,0.00,0.00,15.79,15.79,0.00,11.08,14.58,0.00,11.11,11.27,11.57
WESTSIDE,0.00,6.05,5.10,0.00,6.25,5.56,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.00,0.00,11.35,12.81,0.00,7.23,5.45,10.46
WOODSTATION,0.00,5.66,4.95,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,14.39,18.67,0.00,31.82,12.90,14.99
TOTAL,6.25,4.93,5.21,0.00,3.70,2.78,0.00,6.25,0.00,0.00,7.58,4.44,0.00,6.35,5.45,7.89,11.99,14.68,0.00,10.05,7.44,11.80
