AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,9.59,4.16,3.56,25.0,5.26,5.3,0.0,3.23,2.5,0.0,5.3,3.82,33.33,8.7,5.6,1.59,7.78,7.78,3.12,6.84,4.53,6.36
25-29,3.23,3.1,2.06,0.0,4.44,4.7,0.0,0.0,0.0,0.0,5.03,3.03,0.0,3.75,3.56,14.81,5.84,5.26,0.0,6.05,3.32,4.9
30-34,19.35,4.96,3.68,0.0,6.08,6.82,0.0,4.35,2.08,0.0,5.77,4.7,0.0,5.67,2.61,7.69,8.54,8.31,0.0,9.89,6.48,7.83
35-39,18.52,7.92,5.23,0.0,11.28,5.63,0.0,8.16,4.35,0.0,7.7,4.87,33.33,7.09,6.19,10.0,11.0,10.37,23.53,14.55,9.34,10.67
40-44,5.88,8.94,6.18,0.0,12.74,5.97,0.0,8.33,6.12,0.0,7.91,8.75,0.0,8.03,6.63,16.67,13.65,12.39,0.0,19.0,13.46,13.41
45-49,21.05,8.74,7.07,0.0,13.61,9.97,0.0,8.89,18.0,0.0,9.4,7.51,0.0,8.67,8.38,0.0,15.46,14.73,0.0,22.14,16.12,15.54
50-54,0.0,8.59,5.38,0.0,14.07,10.62,0.0,14.29,6.45,0.0,10.18,8.51,0.0,8.22,8.37,0.0,17.8,17.47,0.0,24.34,18.63,17.72
55-59,13.33,11.18,8.88,0.0,14.38,17.89,0.0,14.81,14.81,0.0,8.33,10.53,0.0,7.73,7.41,15.38,20.46,21.37,25.0,27.52,22.11,20.74
60-64,7.69,12.16,8.88,0.0,22.08,19.38,0.0,24.14,7.14,0.0,13.99,11.03,0.0,7.79,5.95,0.0,26.79,27.42,0.0,29.11,24.8,25.55
65-OVER,6.9,15.21,13.55,0.0,21.51,24.4,0.0,24.24,22.22,0.0,11.19,14.59,0.0,7.19,8.17,6.67,33.42,38.69,20.0,32.48,31.98,33.34
TOTAL,10.86,7.82,5.73,3.85,11.03,9.95,0.0,9.23,7.38,0.0,7.4,6.31,8.7,7.36,6.4,6.04,18.95,19.37,7.02,17.87,13.16,16.44
