PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,1.000,62.00,86.00,0.00,4.000,7.000,0.00,0.00,3.000,0.00,7.000,3.000,0.00,6.000,0.00,0.00,1118.0,1055.0,0.00,2.000,4.000,2358.0
02,5.000,417.0,483.0,0.00,8.000,27.00,0.00,4.000,5.000,0.00,44.00,40.00,0.00,19.00,17.00,3.000,3891.0,3539.0,0.00,12.00,29.00,8543.0
03,6.000,370.0,403.0,0.00,15.00,10.00,0.00,2.000,6.000,0.00,51.00,47.00,0.00,25.00,20.00,1.000,3441.0,3186.0,0.00,18.00,15.00,7616.0
TOTAL,12.00,849.0,972.0,0.00,27.00,44.00,0.00,6.000,14.00,0.00,102.0,90.00,0.00,50.00,37.00,4.000,8450.0,7780.0,0.00,32.00,48.00,18517.0
