PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1054,21.14,16.56,0.00,18.82
1055,15.02,12.64,0.00,13.77
1056,17.44,15.52,0.00,16.46
1063,23.98,17.42,0.00,20.52
1064,22.26,22.90,0.00,22.60
1235,14.31,13.15,0.00,13.70
849-A,12.85,12.02,0.00,12.42
849-B,14.14,12.45,0.00,13.19
856,17.43,14.82,0.00,16.10
874,18.17,18.48,0.00,18.33
88888,0.00,0.00,0.00,0.00
973,16.07,12.59,0.00,14.25
980,16.69,16.46,0.00,16.58
TOTAL,15.91,14.00,0.00,14.90
