AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,3.16,0.00,0.00,5.36,1.38,4.33
25-29,0.00,0.00,3.15,0.00,0.00,4.62,1.76,4.06
30-34,0.00,0.00,2.35,0.00,0.00,6.95,3.24,6.17
35-39,0.00,10.00,0.00,0.00,0.00,8.09,4.55,7.35
40-44,0.00,0.00,1.47,0.00,0.00,10.88,5.30,9.84
45-49,0.00,0.00,1.43,0.00,0.00,11.59,4.38,10.58
50-54,0.00,0.00,1.59,0.00,37.50,14.11,4.76,12.94
55-59,0.00,9.09,4.44,0.00,20.00,17.11,3.17,15.81
60-64,0.00,0.00,0.00,0.00,0.00,20.73,10.28,19.51
65-OVER,25.00,25.00,0.00,50.00,7.14,24.02,12.20,23.06
TOTAL,2.94,4.04,2.20,7.14,5.32,14.11,4.60,12.63
