PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HAZLEHURST,0.00,14.18,3.33,0.00,0.00,9.34,6.06,11.34
ALTAMAHA 1,0.00,22.73,7.14,0.00,0.00,15.01,4.00,14.92
ALTAMAHA 2,0.00,20.00,0.00,0.00,0.00,14.50,5.56,14.01
BLACKBURN 1,0.00,8.77,0.00,0.00,0.00,10.34,0.00,8.92
BLACKBURN 2,0.00,16.67,0.00,0.00,0.00,16.74,17.39,16.57
WHITEHEAD 1,0.00,12.41,0.00,0.00,0.00,20.95,2.63,18.04
WHITEHEAD 2,0.00,21.21,0.00,0.00,0.00,21.30,4.35,20.26
OCMULGEE 1,0.00,4.35,4.76,0.00,25.00,23.26,3.92,19.79
OCMULGEE 2,0.00,20.51,0.00,0.00,0.00,35.43,12.50,31.36
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,13.14,1.69,0.00,5.26,17.88,5.61,16.23
