ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.78,31.44,0.00,29.69
2016 Primary,10.61,10.02,0.00,10.30
2016 Primary Runoff,6.58,5.64,0.00,6.09
2016 General,55.55,63.34,50.00,59.62
2018 Primary,12.47,15.59,0.00,14.07
2018 Primary Runoff,10.93,10.20,0.00,10.55
2018 General,52.14,58.01,0.00,55.14
