ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.69,34.25,0.00,33.07
2016 Primary,17.75,17.53,0.00,17.63
2016 Primary Runoff,5.65,4.03,0.00,4.77
2016 General,59.17,68.96,100.0,64.49
2018 Primary,13.16,15.24,0.00,14.30
2018 Primary Runoff,13.57,11.96,0.00,12.66
2018 General,58.61,66.85,0.00,63.10
