ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.12,37.21,0.00,33.82
2016 Primary,9.60,15.15,0.00,12.52
2016 Primary Runoff,6.15,6.21,0.00,6.18
2016 General,58.65,65.45,0.00,62.17
2018 Primary,14.86,17.48,0.00,16.22
2018 Primary Runoff,10.77,9.68,0.00,10.20
2018 General,58.94,63.52,0.00,61.32
