ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,25.97,0.00,0.00,14.29,34.42,15.34,29.69
2016 Primary,0.00,8.31,0.00,0.00,0.00,12.29,6.25,10.30
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,10.48,3.98,6.09
2016 General,100.0,56.72,33.33,25.00,55.56,64.29,40.11,59.62
2018 Primary,0.00,13.82,6.67,25.00,0.00,15.52,7.30,14.07
2018 Primary Runoff,0.00,3.14,6.67,0.00,0.00,16.50,3.88,10.55
2018 General,50.00,54.57,35.29,33.33,81.82,59.70,32.28,55.14
