ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,28.47,40.28,0.00,34.38
2016 Primary,14.19,16.44,0.00,15.31
2016 Primary Runoff,4.14,6.21,0.00,5.17
2016 General,55.92,70.97,0.00,63.52
2018 Primary,22.79,29.73,0.00,26.41
2018 Primary Runoff,14.29,17.69,0.00,16.07
2018 General,62.32,71.14,100.0,67.01
