ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.27,38.28,0.00,36.91
2016 Primary,19.40,19.08,0.00,19.22
2016 Primary Runoff,7.74,8.98,0.00,8.42
2016 General,65.10,67.78,0.00,66.56
2018 Primary,18.67,16.45,0.00,17.47
2018 Primary Runoff,15.06,12.09,0.00,13.45
2018 General,60.42,64.50,0.00,62.66
