ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,44.95,50.98,0.00,47.87
2016 Primary,36.11,33.00,0.00,34.62
2016 Primary Runoff,17.59,8.00,0.00,12.98
2016 General,73.64,75.49,0.00,74.53
2018 Primary,26.47,28.00,0.00,27.23
2018 Primary Runoff,27.45,26.73,0.00,27.09
2018 General,72.12,68.93,0.00,70.53
