ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,22.22,22.99,0.00,0.00,11.11,36.53,19.67,32.47
2016 Primary,9.09,6.85,0.00,0.00,0.00,22.08,7.81,17.84
2016 Primary Runoff,0.00,0.00,0.00,0.00,0.00,10.13,3.17,7.46
2016 General,41.67,51.25,25.00,0.00,26.67,65.17,44.44,60.35
2018 Primary,11.11,8.94,0.00,0.00,14.29,22.69,8.79,18.24
2018 Primary Runoff,0.00,2.19,0.00,0.00,7.14,19.54,5.62,14.17
2018 General,20.00,47.79,33.33,0.00,33.33,61.01,35.16,55.58
