,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,40.38,39.66,50.0,40.0
1,57.66,61.98,0.0,59.89
2,68.29,68.29,,68.29
3,53.45,56.49,25.0,55.11
4,58.18,60.52,50.0,59.42
5,58.32,61.13,50.0,59.82
6,55.62,58.1,,56.86
7,55.45,57.78,42.11,56.69
