,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.79,36.34,0.0
1,OTHER,64.29,40.0,0.0
2,NATIVE-AM,33.33,0.0,0.0
3,HISP-LT,50.0,38.46,0.0
4,ASIA-PI,55.56,66.67,0.0
5,WHITE,58.97,57.62,50.0
6,BLACK,38.03,47.19,0.0
