,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.78,50.36,0.0
1,OTHER,66.67,58.33,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,37.5,16.67,0.0
4,ASIA-PI,50.0,50.0,0.0
5,WHITE,45.95,55.17,0.0
6,BLACK,39.41,50.46,0.0
