,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.65,24.24,0.0
1,OTHER,25.0,40.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,16.67,16.67,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,63.33,61.39,0.0
6,BLACK,70.59,72.73,0.0
