,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.49,43.18,0.0
1,OTHER,66.67,42.86,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,33.33,16.67,0.0
4,ASIA-PI,66.67,0.0,0.0
5,WHITE,61.9,57.02,0.0
6,BLACK,41.67,53.03,0.0
