,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.83,34.78,0.0
1,OTHER,100.0,40.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,0.0,20.0,0.0
4,ASIA-PI,100.0,33.33,0.0
5,WHITE,53.05,53.68,100.0
6,BLACK,26.92,48.0,0.0
