,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.54,50.0,0.0
1,OTHER,52.17,47.83,0.0
2,NATIVE-AM,11.11,33.33,0.0
3,HISP-LT,86.67,42.86,0.0
4,ASIA-PI,80.0,87.5,0.0
5,WHITE,61.86,69.73,0.0
6,BLACK,42.47,57.89,0.0
