,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,15.67,25.25,0.0
1,OTHER,0.0,66.67,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,21.74,18.75,0.0
4,ASIA-PI,75.0,25.0,0.0
5,WHITE,59.97,60.8,0.0
6,BLACK,36.39,48.71,0.0
