,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.13,28.04,0.0
1,OTHER,35.71,29.41,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,33.33,42.86,0.0
4,ASIA-PI,33.33,33.33,0.0
5,WHITE,44.35,41.91,0.0
6,BLACK,49.24,64.89,25.0
