,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.24,25.05,0.0
1,OTHER,29.41,33.33,0.0
2,NATIVE-AM,0.0,40.0,0.0
3,HISP-LT,24.32,39.47,0.0
4,ASIA-PI,56.25,42.11,0.0
5,WHITE,69.4,68.23,66.67
6,BLACK,42.79,54.39,0.0
