,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.86,26.59,0.0
1,OTHER,35.9,41.94,0.0
2,NATIVE-AM,33.33,28.57,0.0
3,HISP-LT,37.39,38.05,0.0
4,ASIA-PI,31.11,55.0,0.0
5,WHITE,59.89,59.23,20.0
6,BLACK,45.17,59.23,0.0
