PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,2409.0,2.0,119.0,118.0,0.0,8.0,5.0,0.0,2.0,3.0,0.0,15.0,10.0,0.0,4.0,3.0,3.0,1036.0,1023.0,0.0,35.0,23.0
03,3157.0,1.0,199.0,194.0,0.0,33.0,21.0,0.0,2.0,2.0,0.0,28.0,19.0,0.0,20.0,18.0,1.0,178.0,151.0,4.0,1242.0,1044.0
04,2013.0,0.0,129.0,106.0,0.0,14.0,10.0,0.0,2.0,2.0,1.0,31.0,25.0,0.0,12.0,16.0,3.0,537.0,428.0,1.0,417.0,279.0
05,2066.0,0.0,148.0,130.0,0.0,10.0,16.0,0.0,0.0,1.0,0.0,33.0,24.0,0.0,35.0,22.0,3.0,558.0,461.0,0.0,371.0,254.0
06,1631.0,1.0,94.0,82.0,0.0,16.0,10.0,0.0,1.0,4.0,0.0,30.0,21.0,0.0,23.0,10.0,1.0,371.0,337.0,1.0,319.0,310.0
07,2054.0,1.0,124.0,128.0,0.0,15.0,13.0,0.0,1.0,1.0,0.0,31.0,29.0,0.0,21.0,16.0,2.0,442.0,416.0,1.0,449.0,364.0
08,3001.0,0.0,194.0,181.0,0.0,27.0,22.0,0.0,1.0,4.0,0.0,41.0,33.0,0.0,24.0,25.0,0.0,649.0,585.0,3.0,674.0,538.0
09,2961.0,4.0,193.0,188.0,0.0,12.0,13.0,0.0,1.0,2.0,0.0,32.0,30.0,0.0,12.0,12.0,3.0,1136.0,1001.0,0.0,170.0,152.0
10,4498.0,3.0,296.0,270.0,0.0,43.0,28.0,0.0,3.0,0.0,0.0,89.0,76.0,0.0,52.0,46.0,1.0,965.0,880.0,1.0,938.0,807.0
11,1603.0,0.0,105.0,121.0,0.0,13.0,13.0,0.0,2.0,1.0,1.0,40.0,21.0,0.0,24.0,14.0,4.0,584.0,535.0,1.0,66.0,58.0
12,1272.0,0.0,79.0,79.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,13.0,8.0,0.0,8.0,6.0,1.0,549.0,496.0,0.0,9.0,12.0
13,3561.0,4.0,189.0,207.0,0.0,16.0,27.0,0.0,3.0,5.0,0.0,29.0,29.0,0.0,18.0,16.0,1.0,1440.0,1346.0,0.0,122.0,109.0
14,3537.0,4.0,221.0,238.0,0.0,27.0,20.0,0.0,4.0,3.0,0.0,39.0,31.0,0.0,25.0,32.0,3.0,1252.0,1254.0,2.0,198.0,184.0
15,2475.0,2.0,120.0,135.0,0.0,9.0,6.0,0.0,1.0,0.0,0.0,16.0,16.0,0.0,13.0,14.0,0.0,1020.0,970.0,1.0,72.0,80.0
16,3410.0,1.0,200.0,211.0,0.0,22.0,15.0,0.0,1.0,1.0,0.0,34.0,25.0,0.0,69.0,43.0,2.0,1321.0,1194.0,2.0,151.0,118.0
17,1373.0,2.0,80.0,85.0,0.0,7.0,10.0,0.0,1.0,1.0,0.0,21.0,18.0,0.0,18.0,8.0,2.0,542.0,507.0,0.0,40.0,31.0
18,4019.0,1.0,284.0,268.0,0.0,38.0,27.0,0.0,3.0,3.0,1.0,100.0,88.0,0.0,103.0,97.0,3.0,1299.0,1161.0,0.0,314.0,229.0
19,1821.0,2.0,123.0,91.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,19.0,12.0,2.0,750.0,683.0,0.0,61.0,45.0
20,998.0,2.0,58.0,56.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,16.0,9.0,0.0,7.0,4.0,0.0,433.0,366.0,0.0,25.0,13.0
21,2151.0,0.0,178.0,132.0,0.0,12.0,5.0,0.0,1.0,2.0,0.0,41.0,29.0,0.0,17.0,21.0,0.0,803.0,657.0,1.0,164.0,88.0
22,1929.0,0.0,120.0,122.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,18.0,13.0,0.0,16.0,9.0,0.0,819.0,771.0,0.0,12.0,16.0
23,983.0,1.0,57.0,56.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,13.0,17.0,0.0,7.0,7.0,0.0,115.0,115.0,0.0,318.0,259.0
24,1637.0,1.0,106.0,95.0,0.0,14.0,14.0,0.0,0.0,2.0,0.0,24.0,21.0,1.0,31.0,10.0,1.0,424.0,401.0,0.0,268.0,224.0
25,1618.0,2.0,79.0,66.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,5.0,9.0,1.0,599.0,559.0,0.0,143.0,107.0
26,2933.0,2.0,211.0,190.0,0.0,22.0,16.0,0.0,4.0,3.0,0.0,64.0,58.0,0.0,46.0,49.0,2.0,864.0,806.0,2.0,337.0,257.0
27,2804.0,2.0,141.0,153.0,0.0,19.0,14.0,0.0,2.0,3.0,0.0,31.0,24.0,0.0,27.0,15.0,0.0,995.0,948.0,0.0,235.0,195.0
28,2157.0,1.0,146.0,120.0,0.0,18.0,21.0,0.0,1.0,0.0,0.0,19.0,13.0,0.0,30.0,23.0,0.0,457.0,465.0,0.0,464.0,379.0
29,2856.0,5.0,230.0,173.0,0.0,29.0,24.0,0.0,1.0,0.0,1.0,42.0,24.0,0.0,37.0,41.0,1.0,668.0,437.0,1.0,677.0,465.0
