,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,23.0,23.28,0.0
1,OTHER,34.48,30.0,0.0
2,NATIVE-AM,23.08,57.14,0.0
3,HISP-LT,42.42,42.31,0.0
4,ASIA-PI,58.14,40.74,0.0
5,WHITE,64.72,62.43,33.33
6,BLACK,42.52,50.71,0.0
