,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.89,37.42,0.0
1,OTHER,27.59,21.62,100.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,52.38,46.67,0.0
4,ASIA-PI,27.78,57.14,0.0
5,WHITE,42.96,35.34,0.0
6,BLACK,25.23,35.48,50.0
