,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.54,31.43,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,0.0,33.33,0.0
4,ASIA-PI,33.33,75.0,0.0
5,WHITE,72.51,72.13,0.0
6,BLACK,56.0,63.64,0.0
