,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,15.79,11.76,0.0
1,OTHER,50.0,60.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,0.0,0.0
4,ASIA-PI,50.0,0.0,0.0
5,WHITE,76.05,66.84,0.0
6,BLACK,47.13,60.16,0.0
