,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.77,46.43,0.0
1,OTHER,40.0,40.74,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,66.67,33.33,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,73.33,60.0,0.0
6,BLACK,49.87,70.32,0.0
