,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.25,35.1,0.0
1,OTHER,46.15,32.0,0.0
2,NATIVE-AM,0.0,57.14,0.0
3,HISP-LT,40.0,36.21,0.0
4,ASIA-PI,25.0,36.84,0.0
5,WHITE,67.15,66.4,50.0
6,BLACK,47.8,61.67,0.0
