,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.78,61.54,0.0
1,OTHER,46.15,60.87,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,37.5,41.67,0.0
4,ASIA-PI,33.33,41.67,0.0
5,WHITE,61.04,62.11,0.0
6,BLACK,53.36,68.06,0.0
