,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,50.0,40.38,50.0,50.0,50.0,39.66,50.0,40.0
1,0.0,57.66,0.0,0.0,0.0,61.98,0.0,59.89
2,,68.29,,,,68.29,,68.29
3,25.0,53.45,25.0,25.0,25.0,56.49,25.0,55.11
4,50.0,58.18,50.0,50.0,50.0,60.52,50.0,59.42
5,50.0,58.32,50.0,50.0,50.0,61.13,50.0,59.82
6,,55.62,,,,58.1,,56.86
7,42.11,55.45,42.11,42.11,42.11,57.78,42.11,56.69
