,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.0,28.17,0.0
1,OTHER,40.0,40.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,40.0,28.57,0.0
4,ASIA-PI,42.86,0.0,0.0
5,WHITE,51.34,50.56,100.0
6,BLACK,50.0,61.24,50.0
