,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,50.0,31.87,50.0,50.0,50.0,35.03,50.0,33.69
1,,37.82,,,,49.67,,44.39
2,0.0,46.04,0.0,0.0,0.0,56.21,0.0,51.89
3,,53.54,,,,62.3,,58.45
4,0.0,61.5,0.0,0.0,0.0,65.18,0.0,63.49
5,,65.59,,,,71.68,,69.05
6,0.0,66.57,0.0,0.0,0.0,72.28,0.0,69.71
7,,77.87,,,,74.36,,75.87
8,,75.08,,,,72.67,,73.68
9,20.0,60.48,20.0,20.0,20.0,64.08,20.0,62.52
