,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.56,36.55,0.0
1,OTHER,41.67,41.3,0.0
2,NATIVE-AM,42.86,61.54,0.0
3,HISP-LT,40.74,38.54,0.0
4,ASIA-PI,47.06,45.45,0.0
5,WHITE,56.36,54.37,37.5
6,BLACK,42.06,45.94,0.0
