,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,16.84,29.74,0.0
1,OTHER,60.0,38.89,100.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,39.2,43.33,0.0
4,ASIA-PI,0.0,83.33,0.0
5,WHITE,52.7,51.6,50.0
6,BLACK,43.28,56.52,0.0
