,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,0.0,7.11,0.0,0.0,0.0,14.29,0.0,10.38
1,,9.87,,,,13.69,,11.9
2,,15.58,,,,18.41,,17.12
3,,24.84,,,,26.21,,25.63
4,,32.33,,,,31.93,,32.11
5,,35.25,,,,38.82,,37.11
6,,58.49,,,,50.38,,53.97
7,,63.3,,,,60.63,,61.86
8,,60.82,,,,53.7,,56.85
9,0.0,27.48,0.0,0.0,0.0,30.26,0.0,28.94
