,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.81,50.83,0.0
1,OTHER,41.67,28.57,0.0
2,NATIVE-AM,66.67,0.0,0.0
3,HISP-LT,40.43,32.76,0.0
4,ASIA-PI,31.82,46.67,0.0
5,WHITE,70.75,70.64,60.0
6,BLACK,47.14,60.02,0.0
